Date,Time,Soc,Speed,Mode,LAT,LON,ALT,GpsSpeed,Temperature,Humidity,Weather,WindSpeedAv,Traffic,SpeedLimit
4/22/2021,8:48:37,94.34,76.47,D,33.982323,-6.742771,129,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:38,94.32,78.03,D,33.982323,-6.742771,129,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:39,94.3,80.03,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:40,94.28,80.03,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:41,94.28,80.03,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:42,94.28,80.03,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:43,94.28,80.03,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:44,94.26,80.58,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:45,94.24,81.14,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:46,94.24,81.14,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:47,94.24,81.14,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:48,94.24,81.14,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:49,94.22,81.14,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:50,94.22,80.58,D,33.9832,-6.743766,121,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:51,94.22,80.58,D,33.985035,-6.746853,99,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:52,94.24,79.58,D,33.985035,-6.746853,99,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:53,94.24,79.58,D,33.985035,-6.746853,99,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:54,94.22,79.58,D,33.985035,-6.746853,99,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:55,94.22,80.03,D,33.985035,-6.746853,99,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:56,94.2,80.58,D,33.985035,-6.746853,99,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:57,94.2,80.58,D,33.985035,-6.746853,99,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:58,94.2,80.58,D,33.985111,-6.748523,88,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:48:59,94.2,80.58,D,33.985111,-6.748523,88,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:00,94.2,80.58,D,33.985111,-6.748523,88,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:01,94.2,80.58,D,33.985111,-6.748523,88,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:02,94.2,80.58,D,33.985111,-6.748523,88,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:03,94.2,80.58,D,33.985111,-6.748523,88,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:04,94.2,80.58,D,33.985111,-6.748523,88,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:05,94.18,80.58,D,33.985111,-6.748523,88,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:06,94.18,80.58,D,33.985111,-6.748523,88,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:07,94.18,80.58,D,33.985111,-6.748523,88,34.00272,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:08,94.18,80.58,D,33.984604,-6.750864,88,80.376801,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:09,94.18,80.58,D,33.984604,-6.750864,88,80.376801,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:10,94.18,80.58,D,33.984604,-6.750864,88,80.376801,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:11,94.18,80.58,D,33.984604,-6.750864,88,80.376801,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:12,94.16,80.58,D,33.984604,-6.750864,88,80.376801,17.2,72,Clouds,0.32,0,80
4/22/2021,8:49:13,94.16,80.58,D,33.984604,-6.750864,88,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:14,94.16,80.58,D,33.984604,-6.750864,88,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:15,94.16,80.58,D,33.984604,-6.750864,88,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:16,94.16,80.58,D,33.984604,-6.750864,88,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:17,94.16,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:18,94.16,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:19,94.14,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:20,94.14,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:21,94.14,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:22,94.14,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:23,94.14,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:24,94.14,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:25,94.14,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:26,94.14,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:27,94.14,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:28,94.14,80.58,D,33.984703,-6.75325,51,80.376801,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:29,94.14,80.58,D,33.984322,-6.756408,51,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:30,94.14,81.14,D,33.984322,-6.756408,51,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:31,94.14,81.14,D,33.984322,-6.756408,51,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:32,94.14,81.58,D,33.984322,-6.756408,41,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:33,94.14,81.58,D,33.984322,-6.756408,41,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:34,94.14,80.58,D,33.984322,-6.756408,41,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:35,94.16,80.58,D,33.984322,-6.756408,41,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:36,94.16,80.58,D,33.984322,-6.756408,41,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:37,94.16,80.58,D,33.984322,-6.756408,41,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:38,94.16,79.03,D,33.984322,-6.756408,41,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:39,94.18,79.03,D,33.984322,-6.756408,41,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:40,94.18,79.58,D,33.984322,-6.756408,41,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:41,94.18,79.58,D,33.984322,-6.756408,41,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:42,94.18,80.03,D,33.984859,-6.759447,25,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:43,94.18,80.03,D,33.984859,-6.759447,25,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:44,94.18,80.03,D,33.984859,-6.759447,25,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:45,94.18,80.03,D,33.984859,-6.759447,25,81.32132,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:46,94.18,80.03,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:47,94.18,80.58,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:48,94.16,80.58,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:49,94.16,80.03,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:50,94.16,79.58,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,80
4/22/2021,8:49:51,94.18,79.58,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:49:52,94.18,78.47,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:49:53,94.18,78.47,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:49:54,94.18,76.47,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:49:55,94.18,76.47,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:49:56,94.18,76.47,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:49:57,94.18,76.47,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:49:58,94.18,70.15,D,33.985306,-6.760253,25,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:49:59,94.18,70.15,D,33.987156,-6.762298,14,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:50:00,94.18,70.15,D,33.987156,-6.762298,14,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:50:01,94.18,70.15,D,33.987156,-6.762298,14,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:50:02,94.18,70.15,D,33.987156,-6.762298,14,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:50:03,94.18,70.15,D,33.987156,-6.762298,14,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:50:04,94.18,70.15,D,33.987156,-6.762298,14,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:50:05,94.2,70.15,D,33.987156,-6.762298,14,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:50:06,94.2,70.15,D,33.987156,-6.762298,14,80.969437,17.5,72,Clouds,0.17,0,60
4/22/2021,8:50:07,94.2,60.27,D,33.987156,-6.762298,14,80.969437,17.5,72,Clouds,0.17,1,60
4/22/2021,8:50:08,94.2,58.27,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.17,1,60
4/22/2021,8:50:09,94.2,58.27,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.17,1,60
4/22/2021,8:50:10,94.2,58.27,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.17,1,60
4/22/2021,8:50:11,94.18,56.61,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:12,94.16,57.16,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:13,94.12,59.27,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:14,94.12,58.27,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:15,94.12,57.16,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:16,94.1,56.16,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:17,94.1,56.16,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:18,94.08,56.16,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:19,94.08,56.16,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:20,94.06,56.16,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:21,94.06,54.61,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:22,94.04,54.61,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:23,94.04,54.61,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:24,94.02,54.05,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:25,94.02,54.05,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:26,94,53.5,D,33.988331,-6.763673,14,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:27,94,53.5,D,33.989052,-6.76669,12,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:28,93.98,53.05,D,33.989052,-6.76669,12,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:29,93.96,53.05,D,33.989052,-6.76669,12,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:30,93.94,53.05,D,33.989052,-6.76669,12,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:31,93.92,53.05,D,33.989052,-6.76669,12,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:32,93.92,53.05,D,33.989052,-6.76669,12,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:33,93.9,53.05,D,33.989052,-6.76669,12,59.708481,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:34,93.88,53.05,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,1,60
4/22/2021,8:50:35,93.86,53.05,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:36,93.84,53.05,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:37,93.82,53.05,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:38,93.8,53.05,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:39,93.78,53.05,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:40,93.76,53.05,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:41,93.74,56.61,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:42,93.72,56.61,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:43,93.7,57.16,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:44,93.66,57.16,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:45,93.66,57.16,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:46,93.6,57.16,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:47,93.58,57.16,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:48,93.56,57.16,D,33.989098,-6.767817,12,54.059879,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:49,93.54,57.16,D,33.989189,-6.770566,12,60.115917,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:50,93.52,60.27,D,33.989189,-6.770566,12,60.115917,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:51,93.5,61.38,D,33.989189,-6.770566,12,60.115917,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:52,93.46,61.38,D,33.989189,-6.770566,12,60.115917,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:53,93.44,61.38,D,33.989189,-6.770566,12,60.115917,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:54,93.42,62.93,D,33.989189,-6.770566,12,60.115917,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:55,93.4,62.93,D,33.989189,-6.770566,12,60.115917,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:56,93.38,63.38,D,33.989189,-6.770566,12,60.115917,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:57,93.34,63.93,D,33.989189,-6.770566,12,60.115917,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:58,93.34,63.38,D,33.989189,-6.770566,12,60.115917,17.5,72,Clouds,0.14,0,60
4/22/2021,8:50:59,93.32,63.38,D,33.989258,-6.772447,12,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:00,93.32,62.93,D,33.989258,-6.772447,12,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:01,93.28,62.38,D,33.989258,-6.772447,12,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:02,93.26,61.82,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:03,93.26,61.82,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:04,93.24,61.38,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:05,93.22,61.38,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:06,93.2,61.38,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:07,93.2,61.38,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:08,93.18,61.38,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:09,93.16,61.38,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.14,0,60
4/22/2021,8:51:10,93.16,60.27,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.13,0,60
4/22/2021,8:51:11,93.12,59.27,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.13,0,60
4/22/2021,8:51:12,93.12,59.27,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.13,0,60
4/22/2021,8:51:13,93.12,59.27,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:14,93.08,58.71,D,33.989258,-6.772447,10,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:15,93.08,59.27,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:16,93.06,59.27,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:17,93.06,59.27,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:18,93,59.82,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:19,92.98,59.82,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:20,92.98,59.82,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:21,92.98,59.82,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:22,92.98,61.38,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:23,92.98,61.82,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:24,92.86,61.38,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:25,92.86,61.38,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:26,92.82,61.82,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:27,92.78,62.38,D,33.989288,-6.77539,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:28,92.78,62.93,D,33.988998,-6.777748,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:29,92.74,62.93,D,33.988998,-6.777748,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:30,92.74,62.93,D,33.988998,-6.777748,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:31,92.7,62.93,D,33.988998,-6.777748,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:32,92.66,63.38,D,33.988998,-6.777748,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:33,92.66,63.93,D,33.988998,-6.777748,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:34,92.66,63.93,D,33.988998,-6.777748,9,63.616199,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:35,92.6,63.93,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:36,92.6,63.93,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:37,92.58,63.93,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:38,92.52,63.93,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:39,92.5,63.93,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:40,92.48,64.49,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:41,92.46,64.49,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:42,92.44,64.49,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:43,92.4,64.49,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:44,92.38,64.49,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:45,92.36,63.93,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:46,92.34,63.93,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:47,92.32,64.49,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:48,92.3,64.49,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:49,92.28,64.49,D,33.988735,-6.779054,9,64.41256,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:50,92.24,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:51,92.22,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:52,92.18,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:53,92.16,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:54,92.12,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:55,92.1,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:56,92.08,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:57,92.06,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:58,92.04,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:51:59,92,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:00,91.98,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:01,91.96,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:02,91.94,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:03,91.92,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:04,91.86,64.93,D,33.988132,-6.782083,9,65.116318,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:05,91.84,64.93,D,33.987511,-6.785135,9,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:06,91.82,64.93,D,33.987511,-6.785135,9,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:07,91.8,64.93,D,33.987511,-6.785135,9,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:08,91.78,64.93,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:09,91.74,64.93,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:10,91.72,64.93,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:11,91.7,64.93,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:12,91.66,64.93,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:13,91.64,64.93,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:14,91.6,65.49,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:15,91.58,66.6,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:16,91.56,66.04,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:17,91.52,66.04,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:18,91.48,66.6,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:19,91.46,66.6,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:20,91.44,66.6,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:21,91.4,66.6,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:22,91.38,66.6,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:23,91.36,66.6,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:24,91.34,66.6,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:25,91.32,67.04,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:26,91.28,67.04,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:27,91.26,67.59,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
4/22/2021,8:52:28,91.24,67.59,D,33.987511,-6.785135,10,65.282997,17.5,72,Clouds,0.13,0,80
